16.211,-0.649,-0.687,-0.183,43,31.67
421359,-1004.883,90.820,-16.602,5.824,-9.786,3.427,-89.844,-998.047,-42.480,5.794,10.992,2.298,54,31.68
421390,-1003.418,105.957,0.488,6.145,-5.969,0.069,-93.262,-998.047,-56.152,5.710,6.435,4.580,54,31.68
421421,-994.629,107.910,8.301,3.214,-4.733,-1.870,-103.027,-1000.488,-51.270,5.634,5.611,-0.420,53,31.68
421452,-999.023,115.723,-6.836,1.076,-2.305,-4.397,-95.215,-986.816,-27.344,3.618,3.145,2.557,75,31.68
421483,-1003.906,124.023,10.742,3.878,-1.260,2.756,-110.352,-993.652,-11.719,1.405,0.718,-1.496,53,31.68
421514,-984.375,103.516,4.395,1.710,-0.527,1.977,-115.234,-997.559,-42.480,-2.038,-0.160,1.046,53,31.68
421545,-991.211,98.633,21.484,-3.099,-0.565,-1.718,-105.469,-997.070,-34.668,-1.160,-2.153,-0.115,59,31.68
421576,-993.652,97.168,13.184,-4.389,6.275,-1.176,-73.730,-1004.395,-51.758,-3.649,-4.099,-1.313,53,31.68
421607,-1000.488,99.121,-6.836,-3.458,5.573,-1.878,-88.379,-1012.695,-43.945,-3.313,-3.267,-1.977,53,31.68
421638,-1001.465,98.145,-7.324,-5.176,6.046,-0.725,-81.055,-1000.977,-48.828,-4.084,-4.817,0.611,53,31.68
421669,-999.512,104.004,-6.836,-0.252,5.015,2.244,-86.914,-1006.836,-59.570,-3.511,-4.084,-2.748,53,31.68
421701,-995.117,104.980,-13.184,-5.130,6.542,-2.565,-80.078,-1012.695,-67.383,-4.053,-1.977,0.588,47,31.68
421733,-997.070,93.750,-23.926,-5.565,5.847,-0.664,-78.125,-1015.625,-63.477,-2.145,-3.351,1.420,53,31.68
421764,-997.070,103.027,-11.230,-1.565,2.893,-2.832,-67.383,-998.047,-73.730,-0.191,-3.824,-1.260,53,31.68
421796,-1002.441,95.703,-26.855,-4.382,2.557,-0.740,-82.031,-1020.508,-81.543,-0.733,-1.221,0.313,50,31.68
421827,-999.023,101.074,-4.395,-4.275,4.878,-2.763,-82.031,-1016.602,-70.313,0.168,-3.183,-0.183,53,31.68
421858,-1008.789,93.750,-23.926,-3.275,2.191,-1.176,-93.262,-1000.488,-64.453,1.023,-2.412,-1.420,53,31.68
421890,-999.023,95.215,-15.137,-4.321,3.023,-0.985,-92.773,-1007.324,-65.918,1.000,-0.809,-0.870,53,31.68
421922,-990.234,96.680,-16.602,0.260,-0.840,1.290,-90.332,-1000.488,-68.359,-0.924,1.351,-1.336,84,31.68
421953,-948.730,49.316,-9.277,-13.115,2.527,-1.885,-33.691,-906.250,-94.727,-0.672,-16.153,-42.893,76,31.68
421985,-1024.414,86.914,-55.176,-0.802,-3.031,1.489,8.789,-1066.406,20.508,2.962,4.191,3.282,61,31.68
422016,-1010.742,74.219,-19.043,11.969,-10.290,1.618,-39.551,-1054.688,-20.020,10.878,21.214,0.168,59,31.68
422047,-972.656,153.320,27.832,11.153,-5.145,0.550,-160.156,-975.098,-225.586,11.809,14.527,2.092,57,31.68
422078,-971.680,133.301,23.437,-1.947,-0.771,-1.038,-150.391,-948.730,-138.184,-0.450,-3.282,2.496,57,31.68
422109,-990.234,103.027,11.719,-6.489,0.191,-1.840,-101.074,-1001.465,-43.457,-5.847,-6.626,-3.153,57,31.68
